J0139+5814_57300.0729148.ar.pscr.zap.F6.T1.DFTp 12.2418427074
J0139+5814_57313.0104157.ar.pscr.zap.F6.T1.DFTp 13.3920942979
J0139+5814_57320.0111094.ar.pscr.zap.F6.T1.DFTp 14.0139415683
J0139+5814_57327.9763864.ar.pscr.zap.F6.T1.DFTp 14.7207597772
J0139+5814_57333.9520832.ar.pscr.zap.F6.T1.DFTp 15.2503757084
J0139+5814_57340.955555.ar.pscr.zap.F6.T1.DFTp 15.8701591668
J0139+5814_57348.9138886.ar.pscr.zap.F6.T1.DFTp 16.5731895279
J0139+5814_57355.8999988.ar.pscr.zap.F6.T1.DFTp 17.1890494467
J0139+5814_57362.945139.ar.pscr.zap.F6.T1.DFTp 17.808920667
J0139+5814_57367.8152764.ar.pscr.zap.F6.T1.DFTp 18.2362514633
J0139+5814_57374.8381931.ar.pscr.zap.F6.T1.DFTp 18.8519204296
J0139+5814_57382.7743042.ar.pscr.zap.F6.T1.DFTp 19.5448679772
J0139+5814_57390.7541648.ar.pscr.zap.F6.T1.DFTp 20.2429197162
J0139+5814_57397.8027778.ar.pscr.zap.F6.T1.DFTp 20.8514338765
J0139+5814_57404.808333.ar.pscr.zap.F6.T1.DFTp 21.4579260441
J0139+5814_57409.6923607.ar.pscr.zap.F6.T1.DFTp 21.8797090755
J0139+5814_57417.695137.ar.pscr.zap.F6.T1.DFTp 22.5676215854
J0139+5814_57423.6624999.ar.pscr.zap.F6.T1.DFTp 23.0789453119
J0139+5814_57432.7034723.ar.pscr.zap.F6.T1.DFTp 23.8496806304
J0139+5814_57439.6208314.ar.pscr.zap.F6.T1.DFTp 24.436212075
J0139+5814_57445.6611104.ar.pscr.zap.F6.T1.DFTp 24.9459716744
J0139+5814_57452.6034715.ar.pscr.zap.F6.T1.DFTp 25.5290153712
J0139+5814_57458.5763883.ar.pscr.zap.F6.T1.DFTp 26.028166222
J0139+5814_57465.4993057.ar.pscr.zap.F6.T1.DFTp 26.6043248857
J0139+5814_57473.5319433.ar.pscr.zap.F6.T1.DFTp 27.2689048451
J0139+5814_57479.4944424.ar.pscr.zap.F6.T1.DFTp 27.7580494768
J0139+5814_57488.5743031.ar.pscr.zap.F6.T1.DFTp 28.4995538434
J0139+5814_57493.4916668.ar.pscr.zap.F6.T1.DFTp 28.9007359424
J0139+5814_57502.5326368.ar.pscr.zap.F6.T1.DFTp 29.6326381446
J0139+5814_57509.463193.ar.pscr.zap.F6.T1.DFTp 30.1913754027
J0139+5814_57516.4624999.ar.pscr.zap.F6.T1.DFTp 30.7531226276
J0139+5814_57523.4368039.ar.pscr.zap.F6.T1.DFTp 31.3103735625
J0139+5814_57530.4062504.ar.pscr.zap.F6.T1.DFTp 31.8648442357
J0139+5814_57536.3986094.ar.pscr.zap.F6.T1.DFTp 32.3397123321
J0139+5814_57544.3902767.ar.pscr.zap.F6.T1.DFTp 32.9704326861
J0139+5814_57551.3874979.ar.pscr.zap.F6.T1.DFTp 33.5203725845
J0139+5814_57557.3520836.ar.pscr.zap.F6.T1.DFTp 33.9875160498
J0139+5814_57565.3277762.ar.pscr.zap.F6.T1.DFTp 34.6099428344
J0139+5814_57572.2486085.ar.pscr.zap.F6.T1.DFTp 35.1481846999
J0139+5814_57578.2743059.ar.pscr.zap.F6.T1.DFTp 35.6150060572
J0139+5814_57593.2027781.ar.pscr.zap.F6.T1.DFTp 36.7686313904
J0139+5814_57599.1618058.ar.pscr.zap.F6.T1.DFTp 37.2267727541
J0139+5814_57607.1576385.ar.pscr.zap.F6.T1.DFTp 37.8399159642
J0139+5814_57614.1506922.ar.pscr.zap.F6.T1.DFTp 38.3730090656
J0139+5814_57621.1916658.ar.pscr.zap.F6.T1.DFTp 38.9082267061
J0139+5814_57627.1833336.ar.pscr.zap.F6.T1.DFTp 39.3619115069
J0139+5814_57634.1020832.ar.pscr.zap.F6.T1.DFTp 39.8839890435
J0139+5814_57641.110417.ar.pscr.zap.F6.T1.DFTp 40.4098401521
J0139+5814_57648.1513881.ar.pscr.zap.F6.T1.DFTp 40.9358805093
J0139+5814_57657.0604149.ar.pscr.zap.F6.T1.DFTp 41.5978353519
J0139+5814_57662.0166651.ar.pscr.zap.F6.T1.DFTp 41.9654430377
J0139+5814_57671.9722199.ar.pscr.zap.F6.T1.DFTp 42.6973072105
J0139+5814_57685.9305553.ar.pscr.zap.F6.T1.DFTp 43.7171781448
J0139+5814_57697.9708337.ar.pscr.zap.F6.T1.DFTp 44.588532152
J0139+5814_57704.9291647.ar.pscr.zap.F6.T1.DFTp 45.0891125076
J0139+5814_57712.9520819.ar.pscr.zap.F6.T1.DFTp 45.6634490635
J0139+5814_57718.8881934.ar.pscr.zap.F6.T1.DFTp 46.0865449894
J0139+5814_57724.8173598.ar.pscr.zap.F6.T1.DFTp 46.5076392634
J0139+5814_57731.8159704.ar.pscr.zap.F6.T1.DFTp 47.0028232606
J0139+5814_57739.8847219.ar.pscr.zap.F6.T1.DFTp 47.5714937841
J0139+5814_57746.8020807.ar.pscr.zap.F6.T1.DFTp 48.0574929802
J0139+5814_57753.8020834.ar.pscr.zap.F6.T1.DFTp 48.5479009598
J0139+5814_57760.8020807.ar.pscr.zap.F6.T1.DFTp 49.037528307
J0139+5814_57768.8187477.ar.pscr.zap.F6.T1.DFTp 49.5973530818
J0139+5814_57774.7256949.ar.pscr.zap.F6.T1.DFTp 50.0092995977
J0139+5814_57781.7194419.ar.pscr.zap.F6.T1.DFTp 50.4964992567
J0139+5814_57788.7194439.ar.pscr.zap.F6.T1.DFTp 50.9836224298
J0139+5814_57795.6368034.ar.pscr.zap.F6.T1.DFTp 51.464850609
J0139+5814_57802.6604155.ar.pscr.zap.F6.T1.DFTp 51.9524718465
J0139+5814_57808.6124984.ar.pscr.zap.F6.T1.DFTp 52.365701584
J0139+5814_57817.5902778.ar.pscr.zap.F6.T1.DFTp 52.9882733633
J0139+5814_57823.5986088.ar.pscr.zap.F6.T1.DFTp 53.4036418238
J0139+5814_57829.5437485.ar.pscr.zap.F6.T1.DFTp 53.8167629765
J0139+5814_57837.5777765.ar.pscr.zap.F6.T1.DFTp 54.3717235776
J0139+5814_57843.5368052.ar.pscr.zap.F6.T1.DFTp 54.7835807887
J0139+5814_57851.6125004.ar.pscr.zap.F6.T1.DFTp 55.3412083602
J0139+5814_57858.4819427.ar.pscr.zap.F6.T1.DFTp 55.8154627549
J0139+5814_57865.4951393.ar.pscr.zap.F6.T1.DFTp 56.2979098522
J0139+5814_57872.556943.ar.pscr.zap.F6.T1.DFTp 56.7831864051
J0139+5814_57879.4881933.ar.pscr.zap.F6.T1.DFTp 57.2581931438
J0139+5814_57887.4833316.ar.pscr.zap.F6.T1.DFTp 57.8048243675
J0139+5814_57894.3986087.ar.pscr.zap.F6.T1.DFTp 58.2759222992
J0139+5814_57901.3659709.ar.pscr.zap.F6.T1.DFTp 58.7494311534
J0139+5814_57907.3944422.ar.pscr.zap.F6.T1.DFTp 59.1568559724
J0139+5814_57914.3508725.ar.pscr.zap.F6.T1.DFTp 59.6256221873
J0139+5814_57921.3791671.ar.pscr.zap.F6.T1.DFTp 60.0974030051
J0139+5814_57928.3166942.ar.pscr.zap.F6.T1.DFTp 60.5612825817
J0139+5814_57935.3069425.ar.pscr.zap.F6.T1.DFTp 61.0269805229
J0139+5814_57943.2812474.ar.pscr.zap.F6.T1.DFTp 61.5561839073
J0139+5814_57950.2548596.ar.pscr.zap.F6.T1.DFTp 62.0171833462
J0139+5814_57955.1924749.ar.pscr.zap.F6.T1.DFTp 62.3433652406
J0139+5814_57964.1918054.ar.pscr.zap.F6.T1.DFTp 62.9332591492
J0139+5814_57971.1687485.ar.pscr.zap.F6.T1.DFTp 63.3898661469
J0139+5814_57985.1381919.ar.pscr.zap.F6.T1.DFTp 64.2982587622
J0139+5814_57992.1604874.ar.pscr.zap.F6.T1.DFTp 64.7523608732
J0139+5814_58005.1124997.ar.pscr.zap.F6.T1.DFTp 65.5871684033
J0139+5814_58011.0409707.ar.pscr.zap.F6.T1.DFTp 65.9684231748
J0139+5814_58019.0402769.ar.pscr.zap.F6.T1.DFTp 66.4809301834
J0139+5814_58026.011866.ar.pscr.zap.F6.T1.DFTp 66.9278337256
J0139+5814_58034.0041666.ar.pscr.zap.F6.T1.DFTp 67.4388070222
J0139+5814_58048.0292601.ar.pscr.zap.F6.T1.DFTp 68.3338927609
J0139+5814_58055.9828005.ar.pscr.zap.F6.T1.DFTp 68.8409168436
J0139+5814_58068.9465272.ar.pscr.zap.F6.T1.DFTp 69.6660674184
J0139+5814_58074.9055538.ar.pscr.zap.F6.T1.DFTp 70.0447742866
