0.0000000000000000 0.0000000000000000 0.0000000000000000 0.0000000000000000 106
15.0000000000000000 -0.0004400395520213 -0.0004246760565091 -0.0004100034915068 225
30.0000000000000000 -0.0003117739262319 -0.0002977065766295 -0.0002823993463078 224
45.0000000000000000 -0.0006247598933285 -0.0006069560100372 -0.0005897442790338 222
60.0000000000000000 -0.0004511149274301 -0.0004353268455514 -0.0004185871068793 225
75.0000000000000000 -0.0005172592696962 -0.0004998354450247 -0.0004829190856331 213
90.0000000000000000 -0.0003910139727236 -0.0003747265776490 -0.0003578729713840 240
105.0000000000000000 -0.0004686165996260 -0.0004522516150218 -0.0004353531858993 258
120.0000000000000000 -0.0001765957572284 -0.0001590408676173 -0.0001413527010635 234
135.0000000000000000 -0.0002591014369386 -0.0002405034205013 -0.0002231636210983 206
150.0000000000000000 -0.0003514414998966 -0.0003317499430033 -0.0003128278419717 198
165.0000000000000000 -0.0004214453935815 -0.0004052041870810 -0.0003897535377920 205
180.0000000000000000 -0.0004749171009937 -0.0004587709981876 -0.0004427774705770 197
195.0000000000000000 -0.0003263910121433 -0.0003092991715508 -0.0002922035756282 223
210.0000000000000000 -0.0000261049662402 -0.0000067736790064 0.0000129791488963 213
225.0000000000000000 -0.0000635912544408 -0.0000481516304484 -0.0000324589810345 218
240.0000000000000000 -0.0002175620851204 -0.0002011985701761 -0.0001835436128750 184
255.0000000000000000 -0.0001461464625912 -0.0001290884319264 -0.0001128629928190 180
270.0000000000000000 -0.0004184181162168 -0.0004022820078159 -0.0003857655712139 177
285.0000000000000000 -0.0003404264477924 -0.0003256586299011 -0.0003095779130889 181
300.0000000000000000 -0.0003534643080271 -0.0003374921034032 -0.0003216870269141 184
315.0000000000000000 -0.0001078983079638 -0.0000920770932729 -0.0000752984804144 222
330.0000000000000000 -0.0004974543413145 -0.0004804774033509 -0.0004626130246676 177
345.0000000000000000 -0.0001537698651406 -0.0001412288825217 -0.0001267865279054 166
360.0000000000000000 -0.0000800609757202 -0.0000642047655297 -0.0000487042940242 166
375.0000000000000000 -0.0003640117099525 -0.0003477603401651 -0.0003311384026693 159
390.0000000000000000 -0.0001395293058107 -0.0001247035956305 -0.0001096876599026 159
405.0000000000000000 -0.0003646875853641 -0.0003506927789092 -0.0003355657541295 165
420.0000000000000000 -0.0004799405401079 -0.0004627429126530 -0.0004454195890415 202
435.0000000000000000 -0.0002452284968393 -0.0002295179579602 -0.0002148301719246 158
450.0000000000000000 -0.0000110125844872 0.0000034133761299 0.0000189152788299 147
465.0000000000000000 -0.0000390724335274 -0.0000240689957598 -0.0000090267066279 143
480.0000000000000000 0.0002150070963762 0.0002311423712710 0.0002472703196392 139
495.0000000000000000 0.0000650240198377 0.0000810472754970 0.0000967431002288 139
510.0000000000000000 -0.0001930821205768 -0.0001761445508584 -0.0001584909628219 156
525.0000000000000000 -0.0000086488136345 0.0000082701498914 0.0000260334393015 148
540.0000000000000000 0.0001020400174688 0.0001196791621429 0.0001375319874977 141
555.0000000000000000 -0.0001326131040313 -0.0001129701453777 -0.0000927601216123 122
570.0000000000000000 0.0010522076922810 0.0010710772703319 0.0010902830191183 116
585.0000000000000000 0.0004156150653040 0.0004324103016042 0.0004500111145180 118
600.0000000000000000 0.0000049383314815 0.0000234703685415 0.0000429182029493 115
615.0000000000000000 0.0001306802355147 0.0001513394218613 0.0001730211012737 131
630.0000000000000000 0.0008061124980332 0.0008239286119072 0.0008426748289535 125
645.0000000000000000 0.0010814188377911 0.0011039183835269 0.0011257293622077 113
660.0000000000000000 0.0005426993113649 0.0005621493487983 0.0005823234059531 101
675.0000000000000000 0.0007495798324552 0.0007683771571751 0.0007888950960400 95
690.0000000000000000 0.0002583348464976 0.0002745103151630 0.0002916553608367 97
705.0000000000000000 0.0002282132343018 0.0002454671151436 0.0002632883949530 88
720.0000000000000000 0.0001125228300157 0.0001338777090270 0.0001553841026811 85
735.0000000000000000 -0.0000619657737093 -0.0000411882540620 -0.0000205730940536 119
750.0000000000000000 0.0002628949585417 0.0002834786723120 0.0003043628144990 81
765.0000000000000000 -0.0000133298824329 0.0000057646990353 0.0000250552615632 76
780.0000000000000000 0.0006156734899714 0.0006403907958414 0.0006641247525062 75
795.0000000000000000 -0.0005382825137422 -0.0005127062062097 -0.0004863969366889 75
810.0000000000000000 0.0002982295940603 0.0003240905850532 0.0003505010049416 70
825.0000000000000000 -0.0001613629676894 -0.0001377824986328 -0.0001150628347906 74
840.0000000000000000 -0.0000759093526113 -0.0000521161667175 -0.0000294348024190 78
855.0000000000000000 0.0006817693363292 0.0007030418624272 0.0007245376926287 70
870.0000000000000000 0.0003153957118878 0.0003427100545553 0.0003701254576400 56
885.0000000000000000 0.0007746342272951 0.0008061952280117 0.0008393930359057 58
900.0000000000000000 0.0009983976748383 0.0010262130328333 0.0010548664750129 53
